country,cause,beta,gamma,eta,mu,xi,theta,q,Lambda_scaled,Lambda_per_100k_per_year,cause_name
Kiribati,Other drug use disorders,1.0078874826431274,0.3889895677566528,0.3175218105316162,0.007413735,0.023635807,0.1185649186372757,1.7057392597198486,31.002941131591797,3100.2941131591797,Other
Kuwait,Other drug use disorders,0.9407573938369752,0.401760459,0.3125717639923095,0.002142794,0.007960383,0.1139628887176513,1.7315082550048828,19.28467559814453,1928.4675598144531,Other
Kyrgyzstan,Other drug use disorders,0.9769919514656068,0.3928387761116028,0.323118508,0.007856118,0.01499064,0.1215547323226928,1.7188345193862915,25.208175659179688,2520.8175659179688,Other
Lao_People's_Democratic_Republic,Other drug use disorders,1.027915358543396,0.3734538555145263,0.3297762870788574,0.008998882,0.008071464,0.1255033314228058,1.6871273517608645,30.159765243530273,3015.9765243530273,Other
Latvia,Other drug use disorders,0.9668992161750792,0.3910579085350036,0.3366316854953766,0.014586118,0.011142196,0.1244768425822258,1.714216709136963,9.832941055297852,983.2941055297852,Other
Lebanon,Other drug use disorders,0.983333409,0.3737568259239197,0.3372437953948974,0.004885206,0.0054902,0.1256713420152664,1.711711883544922,20.145675659179688,2014.5675659179688,Other
Lesotho,Other drug use disorders,0.9652215242385864,0.3909958899021148,0.326035202,0.014720265,0.010439824,0.123748556,1.7176179885864258,29.189382553100582,2918.9382553100586,Other
Liberia,Other drug use disorders,1.011640191078186,0.3726208209991455,0.3027927279472351,0.013162412,0.010089725,0.1116526797413826,1.6870368719100952,39.365352630615234,3936.535263061523,Other
Libya,Other drug use disorders,0.9677783250808716,0.3904047012329101,0.3190380334854126,0.004873735,0.011019051,0.1191141903400421,1.7248393297195437,22.15491104125977,2215.491104125977,Other
Lithuania,Other drug use disorders,0.9709585905075072,0.3811045885086059,0.3366621136665344,0.013121353,0.01289558,0.1269075125455856,1.7132649421691897,10.355912208557127,1035.591220855713,Other
Luxembourg,Other drug use disorders,0.5963225364685059,0.7190576791763306,0.1920563727617263,0.008281765,0.016778348,0.071174778,1.9841980934143064,11.592323303222656,1159.2323303222656,Other
Madagascar,Other drug use disorders,1.0239832401275637,0.3769547939300537,0.320614755,0.009495265,0.012306141,0.1189508959650993,1.6929049491882324,38.45738220214844,3845.738220214844,Other
Malawi,Other drug use disorders,0.999605656,0.3678818345069885,0.3311929702758789,0.01352453,0.01794113,0.1191875413060188,1.6944591999053955,41.122764587402344,4112.276458740234,Other
Malaysia,Other drug use disorders,0.997295618,0.3874905705451965,0.3287340998649597,0.004614706,0.007736256,0.1243010088801384,1.7018249034881592,19.407087326049805,1940.7087326049805,Other
Maldives,Other drug use disorders,0.9644404649734496,0.3851408958435058,0.3313734531402588,0.004150941,0.007184453,0.1225904077291488,1.7193200588226318,21.219558715820312,2121.9558715820312,Other
Mali,Other drug use disorders,1.0137131214141846,0.3740571737289428,0.2913735210895538,0.013681117,0.011386569,0.1077598184347152,1.6859225034713743,45.507442474365234,4550.744247436523,Other
Malta,Other drug use disorders,0.9553608894348145,0.3802438378334045,0.3331940174102783,0.007417176,0.006382296,0.1239713653922081,1.723071813583374,10.541912078857422,1054.1912078857422,Other
Marshall_Islands,Other drug use disorders,1.013446331,0.3735446333885193,0.3184102177619934,0.006786765,0.007892419,0.1151739805936813,1.6859865188598633,32.695674896240234,3269.567489624023,Other
Mauritania,Other drug use disorders,1.013843059539795,0.3740611672401428,0.3149262070655823,0.00797803,0.009576398,0.1127242967486381,1.6859514713287354,38.472381591796875,3847.238159179687,Other
Mauritius,Other drug use disorders,0.9676498770713806,0.390441895,0.3421399593353271,0.007079618,0.011834841,0.1249380260705947,1.7125787734985352,14.114058494567873,1411.405849456787,Other
Mexico,Other drug use disorders,0.9700273871421814,0.3926321268081665,0.3209447264671325,0.005930882,0.010168283,0.1210168227553367,1.7152706384658811,21.91629409790039,2191.629409790039,Other
Micronesia_(Federated_States_of),Other drug use disorders,1.025358796,0.3707364499568939,0.3316052854061126,0.0071855,0.00786906,0.1255452036857605,1.6879360675811768,27.827617645263672,2782.761764526367,Other
Monaco,Other drug use disorders,0.9589936137199402,0.3929667770862579,0.3330517113208771,0.0144775,0.004106485,0.1225474774837493,1.7193305492401123,10.869706153869627,1086.970615386963,Other
Mongolia,Other drug use disorders,0.9692755341529846,0.3991412222385406,0.3230068683624267,0.007216588,0.007711944,0.1196315735578537,1.713239073753357,23.42582321166992,2342.582321166992,Other
Montenegro,Other drug use disorders,0.966819167,0.3917387425899505,0.3269350230693817,0.009608971,0.006261664,0.1232554093003273,1.719395399093628,13.453059196472168,1345.3059196472168,Other
Morocco,Other drug use disorders,0.9933823943138124,0.3770753741264343,0.3348713219165802,0.006311,0.014218193,0.1273499429225921,1.7041876316070557,22.121322631835938,2212.1322631835938,Other
Mozambique,Other drug use disorders,1.0271615982055664,0.3752569556236267,0.3057555556297302,0.013106971,0.011973199,0.1189314946532249,1.696640133857727,42.14400100708008,4214.400100708008,Other
Myanmar,Other drug use disorders,1.0080686807632446,0.3754043579101562,0.3412602245807647,0.0097845,0.007538327,0.128236175,1.695270061,21.248882293701172,2124.888229370117,Other
Namibia,Other drug use disorders,1.0105208158493042,0.3729791939258575,0.323403537,0.010234412,0.009678463,0.1183202564716339,1.687551736831665,31.49573516845703,3149.573516845703,Other
Nauru,Other drug use disorders,0.959182084,0.3980682492256164,0.3211603164672851,0.007908647,0.008106618,0.1174052730202674,1.7191457748413086,30.719942092895508,3071.994209289551,Other
Nepal,Other drug use disorders,1.0276858806610107,0.3745766580104828,0.3294681012630462,0.008230941,0.011283895,0.1268646419048309,1.6898595094680786,27.179500579833984,2717.9500579833984,Other
Netherlands,Other drug use disorders,0.9703612327575684,0.3903752863407135,0.3379835188388824,0.008614706,0.005050237,0.1258929222822189,1.7124083042144775,11.41555881500244,1141.555881500244,Other
New_Zealand,Other drug use disorders,0.5659691095352173,0.7152000665664673,0.1910362094640731,0.007098324,0.021003906,0.070433341,2.037388324737549,14.012852668762209,1401.2852668762207,Other
Nicaragua,Other drug use disorders,1.0138744115829468,0.3736520409584045,0.3177129626274109,0.005713706,0.008942851,0.1209143847227096,1.6858317852020264,26.145999908447266,2614.5999908447266,Other
Niger,Other drug use disorders,1.0133708715438845,0.373235136,0.3062518239021301,0.014739059,0.016175538,0.1098247691988945,1.686232566833496,49.80908966064453,4980.908966064453,Other
Nigeria,Other drug use disorders,0.9996253848075868,0.3678866624832153,0.3328287303447723,0.015567823,0.017939547,0.1201192438602447,1.694399118423462,41.04158782958984,4104.158782958984,Other
Niue,Other drug use disorders,0.9713813066482544,0.3957775235176086,0.3197850584983825,0.012968089,0.007758148,0.1181633695960044,1.7131469249725342,18.421293258666992,1842.1293258666992,Other
North_Macedonia,Other drug use disorders,0.9741438627243042,0.3903737366199493,0.3392501175403595,0.009370206,0.006825106,0.1239581853151321,1.709259033203125,13.378000259399414,1337.8000259399414,Other
Northern_Mariana_Islands,Other drug use disorders,0.9648364782333374,0.3962010145187378,0.3247145414352417,0.003411529,0.006684116,0.1193759739398956,1.715277075767517,22.426881790161133,2242.6881790161133,Other
Norway,Other drug use disorders,0.5846341252326965,0.7274349927902222,0.1929040700197219,0.009009559,0.018995114,0.070074625,1.9929136037826536,12.190147399902344,1219.0147399902344,Other
Oman,Other drug use disorders,0.9878600835800172,0.3918878734111786,0.3275943100452423,0.002878559,0.004950835,0.1224073097109794,1.7084553241729736,23.218706130981445,2321.8706130981445,Other
Pakistan,Other drug use disorders,1.0270110368728638,0.3727596402168274,0.3256889283657074,0.008303911,0.015036558,0.1252841055393219,1.6955082416534424,34.26667785644531,3426.6677856445312,Other
Palau,Other drug use disorders,0.9727526307106018,0.3885565400123596,0.3386186063289642,0.009980029,0.005984256,0.1242763251066207,1.7097630500793457,15.096235275268556,1509.6235275268557,Other
Palestine,Other drug use disorders,1.0181413888931274,0.3649209141731262,0.3265810012817383,0.003949441,0.005437917,0.1247584149241447,1.704291820526123,35.96888351,3596.8883514404297,Other
Panama,Other drug use disorders,0.9876155853271484,0.3783740401268005,0.3331169188022613,0.004839176,0.00836721,0.1279871165752411,1.704394817352295,21.693029403686523,2169.3029403686523,Other
Papua_New_Guinea,Other drug use disorders,1.028518557548523,0.3725771605968475,0.3250203728675842,0.007480735,0.007941158,0.1250749677419662,1.691762924194336,31.482412338256836,3148.2412338256836,Other
Paraguay,Other drug use disorders,1.0144928693771362,0.3854247033596039,0.3181228339672088,0.005621412,0.008536177,0.1228130906820297,1.6977436542510986,25.325117111206055,2532.5117111206055,Other
Peru,Other drug use disorders,1.014446258544922,0.3750912249088287,0.3276560306549072,0.006385912,0.009599413,0.1213168576359748,1.685482621192932,21.908470153808594,2190.8470153808594,Other
Philippines,Other drug use disorders,1.0132677555084229,0.3791950047016144,0.3287407159805298,0.005777794,0.009271872,0.1252811700105667,1.6968090534210205,26.269058227539062,2626.9058227539062,Other
Poland,Other drug use disorders,0.9826544523239136,0.3873969316482544,0.3401186466217041,0.010201618,0.008563133,0.1267029494047165,1.7054587602615356,10.484911918640137,1048.4911918640137,Other
Portugal,Other drug use disorders,0.9757055640220642,0.3882794082164764,0.3439550101757049,0.010207235,0.006993099,0.1258153915405273,1.7095177173614502,9.782706260681152,978.2706260681152,Other
Qatar,Other drug use disorders,0.9694703817367554,0.3901837170124054,0.3365326225757599,0.001482971,0.00385561,0.1249951124191284,1.7142128944396973,14.51020622253418,1451.020622253418,Other
Republic_of_Korea,Other drug use disorders,0.9717058539390564,0.3945011496543884,0.336984783,0.005509647,0.004876728,0.1243120357394218,1.712098240852356,10.311117172241213,1031.111717224121,Other
Republic_of_Moldova,Other drug use disorders,0.9768377542495728,0.39189744,0.3353483080863952,0.012462971,0.006746589,0.1260237395763397,1.7099523544311523,13.68614673614502,1368.614673614502,Other
Romania,Other drug use disorders,0.982361376,0.3827482461929321,0.339445561,0.012842118,0.00742993,0.1309815049171447,1.7072499990463257,10.64761734008789,1064.761734008789,Other
Russian_Federation,Other drug use disorders,0.9600440263748168,0.3934370577335357,0.335133821,0.014090471,0.023625124,0.1222003102302551,1.718555569648743,10.790970802307127,1079.097080230713,Other
Rwanda,Other drug use disorders,1.0106632709503174,0.3768759965896606,0.3169138431549072,0.014994147,0.011850636,0.1231834664940834,1.7155444622039795,37.140586853027344,3714.0586853027344,Other
Saint_Kitts_and_Nevis,Other drug use disorders,0.9782244563102722,0.3762102723121643,0.3364818692207336,0.009910118,0.007462027,0.1275691390037536,1.7122819423675537,16.32611846923828,1632.611846923828,Other
Saint_Lucia,Other drug use disorders,0.9721205830574036,0.3906525671482086,0.3285385072231293,0.006946618,0.008144764,0.1254640519618988,1.7130491733551023,17.133970260620117,1713.3970260620115,Other
Saint_Vincent_and_the_Grenadines,Other drug use disorders,1.0120024681091309,0.3733894824981689,0.3291954398155212,0.009175058,0.007298921,0.1229572668671608,1.6868048906326294,17.60805892944336,1760.805892944336,Other
Samoa,Other drug use disorders,1.0092921257019043,0.3725248277187347,0.3374151289463043,0.005797706,0.007698911,0.1186658442020416,1.6881585121154783,30.621618270874023,3062.1618270874023,Other
San_Marino,Other drug use disorders,0.95791173,0.3931658267974853,0.3305314183235168,0.007996441,0.003573896,0.121123657,1.719414234161377,9.312117577,931.2117577,Other
Sao_Tome_and_Principe,Other drug use disorders,1.0161372423171997,0.3742036819458008,0.3092420697212219,0.008279059,0.010406315,0.1178721487522125,1.684746265411377,36.38508987426758,3638.508987426758,Other
Saudi_Arabia,Other drug use disorders,0.9927020072937012,0.3875307738780975,0.3276258111000061,0.002968559,0.004902571,0.1233584806323051,1.7077863216400146,24.049440383911133,2404.9440383911133,Other
Senegal,Other drug use disorders,1.0083997249603271,0.3717214465141296,0.3324162364006042,0.008711264,0.010246959,0.115813062,1.6886364221572876,36.70991134643555,3670.9911346435542,Other
Serbia,Other drug use disorders,0.9760063290596008,0.3886802792549133,0.3412247598171234,0.013453412,0.008247187,0.1248220577836036,1.7090349197387695,9.580205917358398,958.0205917358398,Other
Seychelles,Other drug use disorders,0.988931119,0.3905873596668243,0.3294817209243774,0.0078075,0.007966326,0.1255470812320709,1.7060368061065674,17.60508918762207,1760.508918762207,Other
Sierra_Leone,Other drug use disorders,0.9589295983314514,0.4109816551208496,0.3105764985084533,0.016082499,0.009502789,0.1134761348366737,1.7204235792160034,40.35779571533203,4035.779571533203,Other
Singapore,Other drug use disorders,0.9699324369430542,0.3923552930355072,0.3373574018478393,0.004347265,0.004064692,0.1259757280349731,1.7127807140350342,10.737706184387209,1073.7706184387207,Other
Slovakia,Other drug use disorders,0.9815329909324646,0.3799863159656524,0.336427629,0.009999471,0.00717665,0.1293078958988189,1.707227110862732,10.951412200927734,1095.1412200927734,Other
Slovenia,Other drug use disorders,0.970230222,0.388044536,0.3429484367370605,0.009716059,0.009615543,0.1255357414484024,1.7114598751068115,9.659587860107422,965.9587860107422,Other
Solomon_Islands,Other drug use disorders,1.013435721,0.3741915822029114,0.3148509263992309,0.005856176,0.008492889,0.1192975342273712,1.6861271858215332,33.55902862548828,3355.902862548828,Other
Somalia,Other drug use disorders,0.8437060117721558,0.4327054619789123,0.2792086899280548,0.016672736,0.013399081,0.1021872013807296,1.799274206161499,48.56155776977539,4856.155776977539,Other
South_Africa,Other drug use disorders,0.9839540123939514,0.3879386484622955,0.3313304781913757,0.010276676,0.015871974,0.1255465149879455,1.709648609161377,22.53614616394043,2253.614616394043,Other
South_Sudan,Other drug use disorders,0.9984344840049744,0.3678809106349945,0.3321204781532287,0.019849706,0.017942687,0.1267633587121963,1.6981146335601809,42.553321838378906,4255.332183837891,Other
Spain,Other drug use disorders,0.9657610058784484,0.3904196619987488,0.3399007320404053,0.008716618,0.007518497,0.1247961670160293,1.715246081352234,9.322706223,932.2706223,Other
Sri_Lanka,Other drug use disorders,1.0112979412078855,0.3734247982501983,0.3312006890773773,0.006788324,0.007753325,0.1210492029786109,1.6871577501296997,17.639265060424805,1763.9265060424805,Other
Sudan,Other drug use disorders,1.0068790912628174,0.3796903192996979,0.321523368,0.008972618,0.01157377,0.1238308995962143,1.7121163606643677,38.74867630004883,3874.867630004883,Other
Suriname,Other drug use disorders,1.0149672031402588,0.3881336450576782,0.3305402100086212,0.00759097,0.009448137,0.1268999725580215,1.693669676780701,22.397470474243164,2239.7470474243164,Other
Sweden,Other drug use disorders,0.5791551470756531,0.7121552228927612,0.1935147643089294,0.009962117,0.017610207,0.070617728,2.007438898086548,11.476794242858888,1147.679424285889,Other
Switzerland,Other drug use disorders,0.9272822737693788,0.3988735675811767,0.3175894916057586,0.008450147,0.008334926,0.1165512651205062,1.7465052604675293,10.498147010803224,1049.8147010803225,Other
Syrian_Arab_Republic,Other drug use disorders,1.002896070480347,0.3785435259342193,0.3351518511772156,0.004997941,0.006661903,0.1259321570396423,1.700510859489441,28.17361831665039,2817.361831665039,Other
Taiwan,Other drug use disorders,0.9701060652732848,0.3830160200595855,0.3354499936103821,0.006446765,0.009644588,0.126097947,1.7136355638504028,10.523881912231444,1052.3881912231443,Other
Tajikistan,Other drug use disorders,1.0168887376785278,0.3911566138267517,0.3104920089244842,0.006842353,0.010367045,0.1141004562377929,1.7001018524169922,32.038822174072266,3203.8822174072266,Other
Thailand,Other drug use disorders,0.981264591,0.3888547718524933,0.3376179039478302,0.0067065,0.006653417,0.1248690262436866,1.7052184343338013,13.412264823913574,1341.2264823913574,Other
Timor-Leste,Other drug use disorders,0.951390266,0.403411865,0.3181350529193878,0.010735147,0.009359782,0.1147791594266891,1.7234482765197754,33.84211730957031,3384.2117309570312,Other
Togo,Other drug use disorders,1.0300365686416626,0.3726661503314972,0.3246451914310455,0.010698,0.012120448,0.1240761876106262,1.6926013231277466,36.82749938964844,3682.749938964844,Other
Tokelau,Other drug use disorders,1.0186707973480225,0.3762034773826599,0.3358569741249084,0.006929618,0.007446021,0.1268029808998108,1.6904195547103882,22.47808837890625,2247.808837890625,Other
Tonga,Other drug use disorders,1.0059067010879517,0.3767192363739013,0.3318593502044678,0.006501588,0.008175184,0.1262276470661163,1.700083613395691,28.316970825195312,2831.6970825195312,Other
Trinidad_and_Tobago,Other drug use disorders,0.9792942404747008,0.3819488286972046,0.342791885,0.007090206,0.007302556,0.1281207203865051,1.7092612981796265,14.549617767333984,1454.9617767333984,Other
Tunisia,Other drug use disorders,0.9816491603851318,0.3875196576118469,0.3374596238136291,0.005656206,0.006762103,0.1245813220739364,1.7088059186935425,18.40144157409668,1840.144157409668,Other
Turkmenistan,Other drug use disorders,1.0107234716415403,0.3754618465900421,0.3278473019599914,0.006685294,0.009915113,0.1247676387429237,1.6989701986312866,25.95844078063965,2595.844078063965,Other
Tuvalu,Other drug use disorders,0.9577798843383788,0.4002374410629272,0.3232489824295044,0.009746176,0.008334895,0.1183691248297691,1.7187801599502563,25.724794387817383,2572.4794387817383,Other
Türkiye,Other drug use disorders,0.988984764,0.3733051419258117,0.3425423502922058,0.006060206,0.005314805,0.1271644979715347,1.7061630487442017,19.181676864624023,1918.1676864624023,Other
Uganda,Other drug use disorders,1,0.3678796887397766,0.2020741701126098,0.010899206,0.017945314,0.074663498,1.693147063,44.15217590332031,4415.217590332031,Other
Ukraine,Other drug use disorders,0.969711959,0.388454407,0.3414337635040283,0.014542148,0.012827268,0.1251755952835083,1.7115119695663452,9.415941238,941.5941238,Other
United_Arab_Emirates,Other drug use disorders,0.9724412560462952,0.3912283480167389,0.3326139450073242,0.001664706,0.004569307,0.1247181519865989,1.7135212421417236,14.260765075683594,1426.0765075683594,Other
United_Kingdom,Other drug use disorders,0.5826852321624756,0.7269090414047241,0.1918049603700637,0.009973912,0.02198978,0.070101909,2.000121593475342,12.060029029846191,1206.0029029846191,Other
United_Republic_of_Tanzania,Other drug use disorders,1.0301588773727417,0.373675525,0.3128862679004669,0.010056029,0.016339425,0.1217544600367546,1.690631628036499,39.76229476928711,3976.229476928711,Other
United_States_of_America,Other drug use disorders,0.5809257626533508,0.7204841375350952,0.1901325285434723,0.008547026,0.026660282,0.070296407,2.0086755752563477,13.220812797546388,1322.081279754639,Other
Uruguay,Other drug use disorders,0.9753171801567078,0.3902617394924164,0.3345039188861847,0.009658705,0.005250569,0.1249201223254203,1.7096120119094849,14.684470176696776,1468.4470176696775,Other
Uzbekistan,Other drug use disorders,0.9952692985534668,0.3912577629089355,0.3223288655281067,0.006621941,0.006855041,0.123034269,1.7094156742095947,24.813323974609375,2481.3323974609375,Other
Vanuatu,Other drug use disorders,0.9659552574157716,0.3995872437953949,0.3177202939987182,0.005620088,0.008722525,0.1175351664423942,1.7156516313552856,32.86776351928711,3286.776351928711,Other
Venezuela_(Bolivarian_Republic_of),Other drug use disorders,1.0088293552398682,0.3815573453903198,0.3261491656303406,0.005643294,0.00766645,0.1262210607528686,1.699202299118042,21.63617706298828,2163.617706298828,Other
Viet_Nam,Other drug use disorders,0.9848865866661072,0.3929794132709503,0.3271244764328003,0.006020529,0.011056198,0.1218660101294517,1.7060933113098145,18.917823791503903,1891.7823791503904,Other
Yemen,Other drug use disorders,1.0127184391021729,0.3906431198120117,0.3044429123401642,0.007135088,0.008427017,0.1171719133853912,1.7092695236206057,39.61505889892578,3961.505889892578,Other
Zambia,Other drug use disorders,1.0000001192092896,0.3678802847862243,0.202803373,0.011790353,0.017935399,0.074129261,1.693146586418152,41.69444274902344,4169.444274902344,Other
Zimbabwe,Other drug use disorders,0.996408224,0.3894395530223846,0.3009975850582123,0.012182853,0.008630541,0.1145254671573638,1.7293763160705566,34.39767837524414,3439.767837524414,Other
